page,title,link,votes,answers,views,tags
105,Overcoming the quadratic scaling in transformer architecture,https://ai.stackexchange.com/questions/43464/overcoming-the-quadratic-scaling-in-transformer-architecture,0,1,152,"reference-request, transformer, papers, gpt"
105,"Is there a standard nomenclature for model names suffixed by strings such as ""Q4_K_S""?",https://ai.stackexchange.com/questions/43462/is-there-a-standard-nomenclature-for-model-names-suffixed-by-strings-such-as-q4,1,0,67,"terminology, models, notation"
105,Do I understand the technology of AI upscaling of films and cartoons correctly?,https://ai.stackexchange.com/questions/43457/do-i-understand-the-technology-of-ai-upscaling-of-films-and-cartoons-correctly,1,1,354,"deep-learning, generative-adversarial-networks, image-processing, image-super-resolution"
105,Confusion in notation for state-value functions in reinforcement learning,https://ai.stackexchange.com/questions/43453/confusion-in-notation-for-state-value-functions-in-reinforcement-learning,0,2,132,reinforcement-learning
105,"What is the meaning of ""energy loss"" in PCA?",https://ai.stackexchange.com/questions/43447/what-is-the-meaning-of-energy-loss-in-pca,0,1,145,"machine-learning, math, feature-extraction, statistical-ai, principal-component-analysis"
105,Does Breadth-First Graph Search need to store all all unique generated states?,https://ai.stackexchange.com/questions/43444/does-breadth-first-graph-search-need-to-store-all-all-unique-generated-states,0,1,153,"search, norvig-russell, breadth-first-search"
105,Can too much trainingdata have a negative impact?,https://ai.stackexchange.com/questions/43440/can-too-much-trainingdata-have-a-negative-impact,0,2,135,"neural-networks, training-datasets, data-labelling"
106,Can Q-learning rewards and next states be non-deterministic?,https://ai.stackexchange.com/questions/43438/can-q-learning-rewards-and-next-states-be-non-deterministic,0,1,471,"reinforcement-learning, q-learning, markov-decision-process, value-based-methods"
106,Does Chat-GPT learn from interactions? [closed],https://ai.stackexchange.com/questions/43434/does-chat-gpt-learn-from-interactions,0,1,649,"training, chatgpt"
106,The SOTA of derivative-free optimization,https://ai.stackexchange.com/questions/43428/the-sota-of-derivative-free-optimization,1,1,176,"optimization, state-of-the-art"
106,ChatGPT epic creativity fail [duplicate],https://ai.stackexchange.com/questions/43422/chatgpt-epic-creativity-fail,-3,1,184,chatgpt
106,how can I interpret attention weights matrix? Are they reliable?,https://ai.stackexchange.com/questions/43417/how-can-i-interpret-attention-weights-matrix-are-they-reliable,0,1,335,"machine-learning, natural-language-processing, attention, large-language-models, explainable-ai"
106,Main subjects to learn Artificial Intelligence in CS [closed],https://ai.stackexchange.com/questions/43412/main-subjects-to-learn-artificial-intelligence-in-cs,0,1,155,"machine-learning, deep-learning, generative-model"
106,Why does the accuracy get stuck at a constant value when using Keras for multiclass singles-label classification problem?,https://ai.stackexchange.com/questions/43409/why-does-the-accuracy-get-stuck-at-a-constant-value-when-using-keras-for-multicl,0,0,116,"tensorflow, keras, multiclass-classification"
106,publically available language models that can be used to train arbitrary language data?,https://ai.stackexchange.com/questions/43408/publically-available-language-models-that-can-be-used-to-train-arbitrary-languag,1,1,75,"natural-language-processing, large-language-models, chatgpt, language-model"
106,Can the probability of human extinction be computed from some model?,https://ai.stackexchange.com/questions/43407/can-the-probability-of-human-extinction-be-computed-from-some-model,0,0,59,"risk-management, futurism"
106,"In policy gradient algorithms, if the model always predicts any action with a probability of 1, will the gradient always be 0?",https://ai.stackexchange.com/questions/43405/in-policy-gradient-algorithms-if-the-model-always-predicts-any-action-with-a-pr,2,1,74,"reinforcement-learning, policy-gradients"
106,Why the space complexity of depth-first search is O(bm)?,https://ai.stackexchange.com/questions/43403/why-the-space-complexity-of-depth-first-search-is-obm,1,1,509,"state-spaces, computational-complexity, depth-first-search, space-complexity, uninformed-search"
106,Relationship between regularization and (effective) discounting in deep Q learning,https://ai.stackexchange.com/questions/43402/relationship-between-regularization-and-effective-discounting-in-deep-q-learni,1,1,90,"reinforcement-learning, dqn, discount-factor"
106,Should I define my problem as image segmentation or detection?,https://ai.stackexchange.com/questions/43399/should-i-define-my-problem-as-image-segmentation-or-detection,0,2,157,"comparison, object-detection, image-segmentation, yolo"
106,Navigating encoder-only text/sentence embedding models,https://ai.stackexchange.com/questions/43450/navigating-encoder-only-text-sentence-embedding-models,0,1,62,"embeddings, evolutionary-algorithms"
106,Do people realize that AI can't produce new results? [closed],https://ai.stackexchange.com/questions/43391/do-people-realize-that-ai-cant-produce-new-results,0,2,337,ai-design
107,Are there any style transfer algorithms that use multiple images (rather than just one)?,https://ai.stackexchange.com/questions/43387/are-there-any-style-transfer-algorithms-that-use-multiple-images-rather-than-ju,2,1,285,style-transfer
107,Validation loss is always lower than training loss whatever i try,https://ai.stackexchange.com/questions/43383/validation-loss-is-always-lower-than-training-loss-whatever-i-try,0,1,1k,"training, multilayer-perceptrons, validation-loss"
107,Why is the vanishing gradient problem especially relevant for a RNN and not a MLP,https://ai.stackexchange.com/questions/43378/why-is-the-vanishing-gradient-problem-especially-relevant-for-a-rnn-and-not-a-ml,3,3,2k,"recurrent-neural-networks, vanishing-gradient-problem"
107,How to prevent update a pretrained model if a model is optimized with backpropagation? [closed],https://ai.stackexchange.com/questions/43373/how-to-prevent-update-a-pretrained-model-if-a-model-is-optimized-with-backpropag,0,1,69,"deep-learning, backpropagation, optimization"
107,Variational Lower Bound in VAE for Gaussian latent prior,https://ai.stackexchange.com/questions/43367/variational-lower-bound-in-vae-for-gaussian-latent-prior,1,1,141,"variational-autoencoder, latent-variable"
107,Why does the number of parameters differ in each layer when each layer is defined the exact same way [closed],https://ai.stackexchange.com/questions/43362/why-does-the-number-of-parameters-differ-in-each-layer-when-each-layer-is-define,-1,1,72,"neural-networks, machine-learning, tensorflow, models, dense-layers"
107,Sutton & Barto: Why expected square of the importance-sampling-scaled return is for policy b?,https://ai.stackexchange.com/questions/43358/sutton-barto-why-expected-square-of-the-importance-sampling-scaled-return-is,1,1,115,"reinforcement-learning, sutton-barto"
107,Handle overlapping objects in instance segmentation annotation,https://ai.stackexchange.com/questions/43343/handle-overlapping-objects-in-instance-segmentation-annotation,0,1,375,"computer-vision, yolo, instance-segmentation"
107,Which techniques are best suitable for explainable AI for LLM models,https://ai.stackexchange.com/questions/43341/which-techniques-are-best-suitable-for-explainable-ai-for-llm-models,2,2,886,"reference-request, large-language-models, explainable-ai"
107,How is state space normalization done in off-policy algorithms like dqn? [closed],https://ai.stackexchange.com/questions/43338/how-is-state-space-normalization-done-in-off-policy-algorithms-like-dqn,1,1,150,"reinforcement-learning, deep-rl, dqn"
107,How to learn text style in an article using LLMs?,https://ai.stackexchange.com/questions/43336/how-to-learn-text-style-in-an-article-using-llms,2,0,76,"natural-language-processing, large-language-models, hidden-layers, style-transfer"
107,Enhancing Generalization in DRL Agents in Static Data Environments,https://ai.stackexchange.com/questions/43332/enhancing-generalization-in-drl-agents-in-static-data-environments,1,0,39,"reinforcement-learning, deep-learning, deep-rl, proximal-policy-optimization, generalization"
107,AI model for transitioning between states,https://ai.stackexchange.com/questions/43331/ai-model-for-transitioning-between-states,0,0,41,models
107,Why is the sinusoidal model classified as absolute positional encoding in some literature?,https://ai.stackexchange.com/questions/43327/why-is-the-sinusoidal-model-classified-as-absolute-positional-encoding-in-some-l,2,1,361,"natural-language-processing, transformer, positional-encoding"
107,"In the First-Visit Monte Carlo prediction, why do some people not calculate the rewards backwards?",https://ai.stackexchange.com/questions/43326/in-the-first-visit-monte-carlo-prediction-why-do-some-people-not-calculate-the,1,1,613,"reinforcement-learning, terminology, sutton-barto, monte-carlo-methods"
108,Which RL algorithms can be used in an environment where actions have to be performed only in specific situations?,https://ai.stackexchange.com/questions/43321/which-rl-algorithms-can-be-used-in-an-environment-where-actions-have-to-be-perfo,1,1,118,"reinforcement-learning, deep-rl, ai-design, reward-design"
108,PINN - Why Differential equations only? [closed],https://ai.stackexchange.com/questions/43320/pinn-why-differential-equations-only,-1,1,425,"neural-networks, deep-learning"
108,Independence of random variable in Gaussian Process context,https://ai.stackexchange.com/questions/43318/independence-of-random-variable-in-gaussian-process-context,0,1,47,"probability-distribution, random-variable, probability-theory, gaussian-process"
108,Neural Machine Translation with multi-language input to a single-language output?,https://ai.stackexchange.com/questions/43317/neural-machine-translation-with-multi-language-input-to-a-single-language-output,1,0,36,"deep-learning, natural-language-processing, large-language-models, machine-translation"
108,Why are LLMs able to reproduce bodies of known text exactly?,https://ai.stackexchange.com/questions/43314/why-are-llms-able-to-reproduce-bodies-of-known-text-exactly,11,3,4k,"generative-model, large-language-models, text-generation"
108,Is PPO a policy-based method or an actor-critique-based method?,https://ai.stackexchange.com/questions/43313/is-ppo-a-policy-based-method-or-an-actor-critique-based-method,0,1,5k,"reinforcement-learning, actor-critic-methods, proximal-policy-optimization"
108,Concatenating the positional encoding,https://ai.stackexchange.com/questions/43312/concatenating-the-positional-encoding,0,0,128,"attention, word-embedding, positional-encoding"
108,What am I doing wrong that result in a graph indicating better gradients in non-scaled dot-product attention compared to the scaled version?,https://ai.stackexchange.com/questions/43309/what-am-i-doing-wrong-that-result-in-a-graph-indicating-better-gradients-in-non,0,0,75,"transformer, backpropagation, pytorch, attention, gradient"
108,Direct formula for calculating the optimum matrix which minimizes the perceptron error,https://ai.stackexchange.com/questions/43301/direct-formula-for-calculating-the-optimum-matrix-which-minimizes-the-perceptron,1,2,141,"neural-networks, machine-learning, perceptron, derivative, single-layer-perceptron"
